instanceID,from_email,mail_date,subject,source_IP,IP_BL,originating_domain,originating_country,domain_creation_date,domain_expiration_date,registrar,domain_age,domain_status,reply_to,return_path,rec_status,msgID,time,con_typ,hop_count
1483313755.30418_1399.txt,'Laurie.Lee@fellow.fouui.science'>,NULL,NULL,82.221.143.172,0,fellow.fouui.science,IS,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1401.txt,'Mayo_Tinnitus_Cure@produce.iclpw.science'>,NULL,NULL,82.221.143.173,0,produce.iclpw.science,IS,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1403.txt,'Mayo_Tinnitus_Cure@produce.iclpw.science'>,NULL,NULL,82.221.143.173,0,produce.iclpw.science,IS,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1405.txt,'Forbes.Emergency.Update@garden.hairstyleformen.sc>,NULL,NULL,94.242.223.232,1,garden.hairstyleformen.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1407.txt,'The_MasterKey@dozen.gqgal.science'>,NULL,NULL,82.221.143.174,0,dozen.gqgal.science,IS,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1409.txt,'Auto.Warranty.Notification@birth.batikgrosir.scie>,NULL,NULL,94.242.223.233,1,birth.batikgrosir.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1411.txt,'Auto.Warranty.Notification@birth.batikgrosir.scie>,NULL,NULL,94.242.223.233,1,birth.batikgrosir.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1413.txt,'costcorewards@reacheside.date'>,NULL,NULL,188.114.244.5,1,00032793.reacheside.date,CZ,2017-03-07,2018-05-27,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1415.txt,'Sears@creature.qflv.science'>,NULL,NULL,82.221.143.175,0,creature.qflv.science,IS,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1417.txt,'Safe-Driving-Breathalyzer@waiter.batikjogja.scien>,NULL,NULL,94.242.223.234,1,waiter.batikjogja.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1419.txt,'surveyamazons@hitischool.date'>,NULL,NULL,94.46.8.198,0,00032794.hitischool.date,SE,2017-03-07,2018-05-27,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1421.txt,'Melanie-Hudson@housing.ddjjf.science'>,NULL,NULL,94.242.223.235,1,housing.ddjjf.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1423.txt,'Melanie-Hudson@housing.ddjjf.science'>,NULL,NULL,94.242.223.235,1,housing.ddjjf.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1425.txt,'Northwestern.Memorial.Study@posture.beizi.science>,NULL,NULL,94.242.223.236,1,posture.beizi.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1427.txt,'Worlds_Fastest_Charger@school.eupprix.us'>,NULL,NULL,96.43.142.138,0,school.eupprix.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1429.txt,'The-LowFat-Conspiracy@business.fatlowaccord.us'>,NULL,NULL,96.43.142.139,0,business.fatlowaccord.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1431.txt,'Heart_Attack_Fighter@season.heartcareconsider.us'>,NULL,NULL,96.43.142.140,0,season.heartcareconsider.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1433.txt,'Probiotic_Supplement@wolf.rcwm.science'>,NULL,NULL,94.242.223.244,1,wolf.rcwm.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1435.txt,'Jack_K._Owens@stick.1316.science'>,NULL,NULL,94.242.223.246,1,stick.1316.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1437.txt,'Brain_Health_Tips@kill.sohuu.science'>,NULL,NULL,94.242.223.248,1,kill.sohuu.science,LU,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1439.txt,'Forbes.Brain.Booster@ruby.memoryfocustakes.us'>,NULL,NULL,185.73.200.188,1,ruby.memoryfocustakes.us,TR,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1441.txt,'dennis.schaefer@blog.informatech.com.br'>,NULL,NULL,205.251.144.50,0,techinfo2015.informatech.inf.br,US,2006-10-11,2026-10-11,NULL,20,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483313755.30418_1443.txt,'allinclusivevacations@shouldojob.bid'>,NULL,NULL,188.114.245.250,0,00032798.shouldojob.bid,SE,NULL,NULL,NULL,NULL,Invalid,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1445.txt,'Nerve_PainCure@mistaken.oncurenervepainafter.us'>,NULL,NULL,198.52.149.68,0,mistaken.oncurenervepainafter.us,CA,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1447.txt,'CNN_Report@anyplace.beginbenefitscannabisoil.us'>,NULL,NULL,198.52.149.69,0,anyplace.beginbenefitscannabisoil.us,CA,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1449.txt,'TheMasterKey@acrobat.tostopdiabetessomehow.top'>,NULL,NULL,198.52.149.70,0,acrobat.tostopdiabetessomehow.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1451.txt,'MelanieHudson@bloodsport.ybellyfatlosseasy.top'>,NULL,NULL,198.52.149.66,0,bloodsport.ybellyfatlosseasy.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1453.txt,'AutoWarrantyNotification@numbers.carwarrantyfinis>,NULL,NULL,198.52.149.73,0,numbers.carwarrantyfinished.us,CA,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1455.txt,'Probiotic_Supplement@board.americanshealthclear.t>,NULL,NULL,198.52.149.74,0,board.americanshealthclear.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1457.txt,'Heart-Attack-Fighter@mouse.importancecureheart.to>,NULL,NULL,198.52.149.75,0,mouse.importancecureheart.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1459.txt,'getansuv@refuseohome.bid'>,NULL,NULL,188.114.234.252,1,0003279c.refuseohome.bid,SE,NULL,NULL,NULL,NULL,Invalid,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1461.txt,'NorthwesternMemorialStudy@blower.ourscuretoenailf>,NULL,NULL,198.52.149.77,0,blower.ourscuretoenailfungus.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1463.txt,'Fox-Health-Exclusive@careful.takesbrainboosting.u>,NULL,NULL,78.129.138.19,0,careful.takesbrainboosting.us,GB,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1465.txt,'Bathroom.Remodeling@mustache.mailedh.top'>,NULL,NULL,78.129.138.25,0,mustache.mailedh.top,GB,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1467.txt,'TheLowFatConspiracy@titanium.agreementdiminishfat>,NULL,NULL,78.129.138.26,0,titanium.agreementdiminishfats.top,GB,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1469.txt,'DougHill@medicine.amusedh.us'>,NULL,NULL,78.129.138.28,0,medicine.amusedh.us,GB,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483328388.30418_1471.txt,'jonathan.garrett@bypatty.com'>,NULL,NULL,209.126.111.152,0,usve103712.serverprofi24.com,US,2014-03-30,2019-03-30,"PSI-USA, Inc. dba Domain Robot",5,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330386.3026_1.txt,'tom.thompson@sunlightsurplus.com'>,NULL,NULL,68.178.254.163,0,p3slh034.shr.phx3.secureserver.net,US,1998-03-30,2021-11-01,"Wild West Domains, LLC",24,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_1.txt,'MyTimeshareResale@machine.continuedtimesharesell.>,NULL,NULL,198.52.149.71,0,machine.continuedtimesharesell.us,CA,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_101.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.214.38.52,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_103.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.235.53,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_105.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.232.164,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_107.txt,'fgres@a0u-2voj.party'>,NULL,NULL,103.30.242.42,1,free.wlml.net,MY,2018-08-17,2019-08-17,NamePal.com,1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_11.txt,'Probiotic.Supplement@forest.liuxinghua.science'>,NULL,NULL,50.3.144.165,0,forest.liuxinghua.science,US,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_13.txt,'Forbes-Brain-Revolution@gloves.xinghuayuan.scienc>,NULL,NULL,50.3.144.164,0,gloves.xinghuayuan.science,US,2015-04-11,2017-05-20,NULL,2,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_131.txt,'Forbes.Brain.Booster@ruby.memoryfocustakes.us'>,NULL,NULL,185.73.200.188,1,ruby.memoryfocustakes.us,TR,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_133.txt,'Canned_Dog_Food@indecent.cliphsc.top'>,NULL,NULL,82.145.55.169,0,indecent.cliphsc.top,GB,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_135.txt,'Public.Health.Awareness@ranger.qotfail.us'>,NULL,NULL,104.36.86.186,0,ranger.qotfail.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_139.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.218.46,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_147.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_149.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.217.238,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_15.txt,'The-LowFat-Conspiracy@business.fatlowaccord.us'>,NULL,NULL,96.43.142.139,0,business.fatlowaccord.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_151.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.214.38.116,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_153.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.232.227,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_155.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.217.74,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_157.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.235.2,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_159.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.219.197,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_161.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.219.235,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_17.txt,'CNN_Report@zoom.presentpureoil.top'>,NULL,NULL,87.117.231.46,0,zoom.presentpureoil.top,GB,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_183.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_185.txt,'guide@6senvrtw.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_187.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_189.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_19.txt,'ThePerfectWineOpener@sincere.quadmva.us'>,NULL,NULL,198.52.149.81,0,sincere.quadmva.us,CA,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_191.txt,'CNN.Report@majority.wouldpureoilbenifits.us'>,NULL,NULL,78.129.138.21,0,majority.wouldpureoilbenifits.us,GB,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_193.txt,'Heart.Attack.Fighter@gifted.informcureheartattack>,NULL,NULL,104.36.86.182,1,gifted.informcureheartattack.us,US,2017-01-01,2018-03-04,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_195.txt,'guide@6senvrtw.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_197.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_199.txt,'guide@6senvrtw.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_201.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_203.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_205.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_207.txt,'guide@45wynkaj.com'>,NULL,NULL,61.63.36.226,0,61-63-36-host226.kbtelecom.net.tw,TW,2001-03-20,2019-03-20,"Register.com, Inc.",18,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_209.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.218.63,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_21.txt,'InstaflexAdvanced@search.vinfect.top'>,NULL,NULL,198.52.149.86,0,search.vinfect.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_211.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.234.72,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_213.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.234.56,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_215.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.63.217.184,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_217.txt,'oshirase@45a2g6we.net'>,NULL,NULL,103.192.235.15,1,fw.sgsystem.biz,TH,2018-05-16,2019-05-16,"Japan Registry Services Co.",1,Active,NULL,NULL,0,NULL,NULL,NULL,NULL
1483330396.3034_23.txt,'Lyft-Driver@hollowness.vteased.top'>,NULL,NULL,198.52.149.87,0,hollowness.vteased.top,CA,2017-04-07,2018-05-09,NULL,1,Expired,NULL,NULL,0,NULL,NULL,NULL,NULL
